Time_ini_ms,Time_fin_ms,sdnn,rmsdd,pnn50
1764939050.2934184,1764939052.7994184,0.17002117515180504,0.22177916944563683,0.0
1764939050.9094183,1764939053.4054184,0.1683840847586197,0.2229125389025841,0.0
1764939051.5154183,1764939053.9774184,0.16361173552040326,0.166667333331987,0.0
1764939051.8234184,1764939054.6114182,0.13404029244968987,0.16933694221874881,0.0
1764939052.1474183,1764939055.3314183,0.05547251571723285,0.060232881385487054,0.0
1764939052.7994184,1764939056.0094182,0.058395205282614965,0.059497899122555306,0.0
1764939053.4054184,1764939056.6254184,0.05700877125493995,0.06489992295832493,0.0
1764939053.9774184,1764939057.3414183,0.047044659633126915,0.07583534795853182,0.0
1764939054.6114182,1764939057.9574184,0.05125621913481181,0.08001249902352098,0.0
1764939055.3314183,1764939058.6014183,0.04303486958266313,0.07846655338415849,0.0
1764939056.0094182,1764939059.2414184,0.04104631530353313,0.0721110255092134,0.0
1764939056.6254184,1764939059.8614182,0.040338567153502675,0.05291502622124261,0.0
1764939057.3414183,1764939060.4134183,0.03694319964487475,0.03815756805668722,0.0
1764939057.9574184,1764939061.0834184,0.04462286409456043,0.06885491994043919,0.0
1764939058.6014183,1764939061.6434183,0.05111555536234796,0.08810221336609542,0.0
1764939059.2414184,1764939062.3234184,0.05970594610255953,0.10612257064359804,0.0
1764939059.8614182,1764939062.9534183,0.06002332879807418,0.10359054010866227,0.0
1764939060.4134183,1764939063.5674183,0.04809573785690998,0.08552192701290975,0.0
1764939061.0834184,1764939064.1574183,0.04500222216735236,0.06658077800686954,0.0
1764939061.6434183,1764939064.8014183,0.03368679266418447,0.03952214569072708,0.0
1764939062.3234184,1764939065.4614184,0.027033312782548294,0.031638584039088646,0.0
1764939062.9534183,1764939066.0874183,0.027003703449695077,0.03501428279998339,0.0
1764939063.5674183,1764939066.7314184,0.026780589986011027,0.034102785809925186,0.0
1764939064.1574183,1764939067.4334183,0.028795833031869996,0.03570714214268814,0.0
1764939064.8014183,1764939068.0934184,0.028121166405384618,0.04064480286579164,0.0
1764939065.4614184,1764939068.6714184,0.045497252664291665,0.05517245689651294,0.0
1764939066.0874183,1764939069.3694184,0.05030705715899313,0.08101234473828473,0.0
1764939066.7314184,1764939070.0014184,0.05132250968140737,0.0825287828578251,0.0
1764939067.4334183,1764939070.5794184,0.05228001530220363,0.08425556361448328,0.0
1764939068.0934184,1764939071.2114184,0.04958628842733775,0.0784028060722169,0.0
1764939068.6714184,1764939071.8274183,0.04337280253799218,0.051097945164169684,0.0
1764939069.3694184,1764939072.5174184,0.04033360881449009,0.05376802023507745,0.0
1764939070.0014184,1764939073.1474183,0.04031376935986399,0.05533534132901814,0.0
1764939070.5794184,1764939073.7434185,0.03505994865939648,0.051205468457948725,0.0
1764939071.2114184,1764939074.4454184,0.04670331893986974,0.07325981162955575,0.0
1764939071.8274183,1764939075.2314184,0.07309719556864,0.07590783885739188,0.0
1764939072.5174184,1764939075.8714185,0.0749212920337084,0.10095048291118176,0.0
1764939073.1474183,1764939076.5574183,0.07140028011149635,0.10213226718329894,0.0
1764939073.7434185,1764939077.0754185,0.09833005644256419,0.12115279608823236,0.0
1764939074.4454184,1764939077.8734183,0.11498173768037269,0.18031638860622973,0.0
1764939075.2314184,1764939078.4894183,0.10230737998794691,0.1883241885685247,0.0
1764939075.8714185,1764939079.0594184,0.10887056535169769,0.1883241885685247,0.0
1764939076.5574183,1764939079.6814184,0.10546658238512725,0.170546181428955,0.0
1764939077.0754185,1764939080.3094184,0.08757396873501042,0.09744229061347938,0.0
1764939077.8734183,1764939080.9374185,0.02443767583056894,0.03484250278037273,0.0
1764939078.4894183,1764939081.5274184,0.026283074401592787,0.03234192325758607,0.0
1764939079.0594184,1764939082.1654184,0.018363006289799564,0.03075711299842237,0.0
1764939079.6814184,1764939082.8054183,0.0202286924935633,0.030626785662191458,0.0
1764939080.3094184,1764939083.3934183,0.02579147145858044,0.04017461885316253,0.0
1764939080.9374185,1764939083.9154184,0.0481539198819717,0.048394214530238795,0.0
1764939081.5274184,1764939084.5694184,0.054394852697654254,0.07824321056807693,0.0
1764939082.1654184,1764939085.1614184,0.051973069949731485,0.08415461959987117,0.0
1764939082.8054183,1764939085.7474184,0.04672044520336135,0.08009369513263957,0.0
1764939083.3934183,1764939086.4554183,0.07098450535153258,0.09511571899535595,0.0
1764939083.9154184,1764939087.0774183,0.05018764788273195,0.08087026647664601,0.0
1764939084.5694184,1764939087.7794185,0.059143892330492505,0.08472897969410757,0.0
1764939085.1614184,1764939088.5134184,0.06309358129002801,0.08617424209126504,0.0
1764939085.7474184,1764939089.2414184,0.044957757951207496,0.060942595940766606,0.0
1764939086.4554183,1764939089.8934183,0.048895807591239154,0.0575239080730771,0.0
1764939087.0774183,1764939090.5954185,0.0323542887419914,0.04831148931673236,0.0
1764939087.7794185,1764939091.1834183,0.0611326426714797,0.07298630008432853,0.0
1764939088.5134184,1764939091.8394184,0.05365817738238448,0.08046117075956069,0.0
1764939089.2414184,1764939092.4914184,0.040595566260359685,0.0709506871002557,0.0
1764939089.8934183,1764939093.1974185,0.04780376554205312,0.07167984374982224,0.0
1764939090.5954185,1764939093.8094184,0.04529017553510289,0.06401562309313796,0.0
1764939091.1834183,1764939094.3814185,0.05040634880648382,0.05781003373120039,0.0
1764939091.8394184,1764939094.9794183,0.0523259018078094,0.05921992907799388,0.0
1764939092.4914184,1764939095.6434183,0.05395183036747183,0.06218520724417462,0.0
1764939093.1974185,1764939096.2174184,0.0374966665184949,0.060687725282773844,0.0
1764939093.8094184,1764939096.9434183,0.06679221511522979,0.09517877914743997,0.0
1764939094.3814185,1764939097.5414183,0.0623217458035231,0.11395613191046858,0.0
1764939094.9794183,1764939098.2774184,0.07312181616999558,0.12906587465319935,0.0
1764939095.6434183,1764939099.0094182,0.08013239045478239,0.12098346994526374,0.0
1764939096.2174184,1764939099.7154183,0.057955155076996556,0.09502631214562066,0.0
1764939096.9434183,1764939100.5194185,0.07486788363509167,0.08564461454169606,0.0
1764939097.5414183,1764939101.2074184,0.0441723895663096,0.07705841939718953,0.0
1764939098.2774184,1764939101.9754183,0.04691268485172657,0.0867986175004545,0.0
1764939099.0094182,1764939102.6374183,0.058709454093836225,0.1008662480713321,0.0
1764939099.7154183,1764939103.2654183,0.07367496182555651,0.08978864070688716,0.0
1764939100.5194185,1764939103.8894184,0.05871967302361244,0.06857113095169608,0.0
1764939101.2074184,1764939104.5034184,0.06344446390346918,0.05591958512003852,0.0
1764939101.9754183,1764939105.0314183,0.04989188310739659,0.04655104724926741,0.0
1764939102.6374183,1764939105.6394184,0.04124075654011436,0.05897457079118369,0.0
1764939103.2654183,1764939106.3554184,0.06681317235397428,0.07993747556687364,0.0
1764939103.8894184,1764939106.9914184,0.06729635948550376,0.0892468486838847,0.0
1764939104.5034184,1764939107.8214183,0.1147553920301828,0.12459935794376045,0.0
1764939105.0314183,1764939108.6354184,0.10068366302434004,0.11827510304368966,0.0
1764939105.6394184,1764939109.3514183,0.07986739009131681,0.11607756027758263,0.0
1764939106.3554184,1764939110.1034184,0.07850350310653968,0.11044455622616928,0.0
1764939106.9914184,1764939110.8834183,0.04616058925100894,0.05463515351859483,0.0
1764939107.8214183,1764939111.5034184,0.0743827937093032,0.0965453261427125,0.0
1764939108.6354184,1764939112.1334183,0.07186654298072222,0.08333666660001487,0.0
1764939109.3514183,1764939112.7634184,0.07706361008932747,0.08136952746577204,0.0
1764939110.1034184,1764939113.3734183,0.0709224929059998,0.08077747210702854,0.0
1764939110.8834183,1764939113.9874184,0.009121403400791164,0.011357816691587214,0.0
1764939111.5034184,1764939114.6254184,0.011865917579362771,0.015748015748037452,0.0
1764939112.1334183,1764939115.3254185,0.03628773897613025,0.034770677301413616,0.0
1764939112.7634184,1764939116.0794184,0.06221896816886217,0.04287190222043465,0.0
1764939113.3734183,1764939116.8754184,0.07643821034012589,0.04769696007085157,0.0
1764939113.9874184,1764939117.6634183,0.06619063377849234,0.046335731352813415,0.0
1764939114.6254184,1764939118.3594184,0.047277901814692685,0.05746303159421861,0.0
1764939115.3254185,1764939119.0354183,0.0539629502529267,0.05170106381883515,0.0
1764939116.0794184,1764939119.6994183,0.06318227599573005,0.04762352359913579,0.0
1764939116.8754184,1764939120.3414183,0.05649070720037284,0.04871344783524328,0.0
1764939117.6634183,1764939120.9694183,0.026966646065087144,0.01749285568453494,0.0
1764939118.3594184,1764939121.6394184,0.020248456731291154,0.02543619468391101,0.0
1764939119.0354183,1764939122.2614183,0.021288494545149222,0.034452866353853626,0.0
1764939119.6994183,1764939122.8934183,0.018899735447857165,0.03303028912977525,0.0
1764939120.3414183,1764939123.5334184,0.01883613548472692,0.03252691193453203,0.0
1764939120.9694183,1764939124.4054184,0.10484846207742572,0.11862967588256228,0.0
1764939121.6394184,1764939125.1714184,0.1095937954448217,0.1276949489995701,0.0
1764939122.2614183,1764939125.8254185,0.10423627007909504,0.13934489585199794,0.0
1764939122.8934183,1764939126.5254183,0.09509363806271313,0.14117365193266074,0.0
1764939123.5334184,1764939127.2274184,0.08445827372141591,0.08046738469716064,0.0
1764939124.4054184,1764939127.9534183,0.04089987775043718,0.061725197448053104,0.0
1764939125.1714184,1764939128.5994184,0.03418771709254137,0.04768647607025713,0.0
1764939125.8254185,1764939129.2374184,0.038377076491052625,0.041964270516709055,0.0
1764939126.5254183,1764939129.8134184,0.05879455757125125,0.052163205422961996,0.0
1764939127.2274184,1764939130.4454184,0.05369171258210413,0.05797413216252271,0.0
1764939127.9534183,1764939131.0774183,0.027878306978715715,0.04196427051669415,0.0
1764939128.5994184,1764939131.7674184,0.04038316480910391,0.050852728540344054,0.0
1764939129.2374184,1764939132.4154184,0.040899877750417174,0.04545327270945348,0.0
1764939129.8134184,1764939133.0754185,0.02409979253022775,0.036304269721353206,0.0
1764939130.4454184,1764939133.7134182,0.022952124084717213,0.03793415347679836,0.0
1764939131.0774183,1764939134.3814185,0.019929877069376288,0.02868797657559605,0.0
1764939131.7674184,1764939135.1254184,0.042057104037268596,0.042731721238468114,0.0
1764939132.4154184,1764939135.7254183,0.052877216265632646,0.08351047838448951,0.0
1764939133.0754185,1764939136.4254184,0.055461698495470106,0.09671090941567499,0.0
1764939133.7134182,1764939136.9674184,0.08034425928465781,0.12397177098034529,0.0
1764939134.3814185,1764939137.6094184,0.07979223019818601,0.1281600561797655,0.0
1764939135.1254184,1764939138.1894183,0.06063992084426613,0.11046266337544343,0.0
1764939135.7254183,1764939138.6994183,0.07663680577894029,0.10453229166145336,0.0
1764939136.4254184,1764939139.2734184,0.04920162598938833,0.07556454194924433,0.0
1764939136.9674184,1764939139.9374185,0.06094259594076894,0.07235329985563675,0.0
1764939137.6094184,1764939140.7014184,0.09807548113570978,0.08230431337421179,0.0
1764939138.1894183,1764939141.5194185,0.12797656035383748,0.07923383115816111,0.0
1764939138.6994183,1764939142.2214184,0.09367390244886117,0.09283318372217532,0.0
1764939139.2734184,1764939143.0654182,0.07583402930082468,0.10786102168991335,0.0
1764939139.9374185,1764939143.6814184,0.09207171118209387,0.14876155417308534,0.0
1764939140.7014184,1764939144.3314183,0.10104454463255254,0.14727525250357706,0.0
